contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260918C00739000,2026-08-18 16:04:02+00:00,739.0,35.23,35.28,37.16,-7.4399986,-17.436136,2.0,1100,0.21871203659057614,True,REGULAR,USD
SPY260918C00740000,2026-08-18 18:41:00+00:00,740.0,34.5,34.4,34.72,-4.3899994,-11.288247,26.0,12551,0.19538158142089845,True,REGULAR,USD
SPY260918C00741000,2026-08-18 17:17:54+00:00,741.0,33.66,33.47,33.81,-4.5600014,-11.930929,12.0,1441,0.19284864776611327,True,REGULAR,USD
SPY260918C00742000,2026-08-18 16:38:40+00:00,742.0,33.57,32.59,34.52,-3.1599998,-8.603322,12.0,1854,0.21173883972167967,True,REGULAR,USD
SPY260918C00743000,2026-08-18 17:19:05+00:00,743.0,31.58,31.74,32.01,-5.6799984,-15.2442255,56.0,805,0.18796588409423826,True,REGULAR,USD
SPY260918C00744000,2026-08-18 16:23:04+00:00,744.0,31.97,30.89,32.79,-3.2300014,-9.176141,44.0,793,0.2072528005981445,True,REGULAR,USD
SPY260918C00745000,2026-08-18 18:09:02+00:00,745.0,29.72,30.06,30.34,-4.58,-13.35277,25.0,16371,0.18457846679687498,True,REGULAR,USD
SPY260918C00746000,2026-08-18 16:22:25+00:00,746.0,29.74,29.18,29.52,-2.840002,-8.7170105,44.0,901,0.182976309967041,True,REGULAR,USD
SPY260918C00747000,2026-08-18 17:21:54+00:00,747.0,28.61,28.33,28.67,-6.700001,-18.974796,16.0,1667,0.18091639404296872,True,REGULAR,USD
SPY260918C00748000,2026-08-18 17:22:50+00:00,748.0,27.72,27.5,27.83,-3.9700012,-12.527615,8.0,1546,0.1789327713012695,True,REGULAR,USD
SPY260918C00749000,2026-08-18 14:08:54+00:00,749.0,27.48,26.63,26.92,-3.8400002,-12.260536,5.0,1891,0.17600311309814454,True,REGULAR,USD
SPY260918C00750000,2026-08-18 18:06:46+00:00,750.0,25.55,25.87,26.12,-4.550001,-15.116282,266.0,35105,0.17438569763183598,True,REGULAR,USD
SPY260918C00751000,2026-08-18 15:54:26+00:00,751.0,25.51,25.07,25.33,-5.83,-18.602425,65.0,134,0.1727987994384766,True,REGULAR,USD
SPY260918C00752000,2026-08-18 15:53:41+00:00,752.0,24.72,24.2,24.44,-3.9700012,-13.837578,29.0,1372,0.16993017578125003,True,REGULAR,USD
SPY260918C00753000,2026-08-18 16:51:34+00:00,753.0,23.99,23.43,23.68,-4.3600006,-15.37919,2.0,808,0.16855689849853522,True,REGULAR,USD
SPY260918C00754000,2026-08-18 15:39:44+00:00,754.0,22.56,22.67,22.9,-3.9500008,-14.90004,3.0,1726,0.16687844848632816,True,REGULAR,USD
SPY260918C00755000,2026-08-18 18:10:09+00:00,755.0,21.55,21.86,22.04,-4.0200005,-15.721551,109.0,15571,0.16414715255737305,True,REGULAR,USD
SPY260918C00756000,2026-08-18 18:09:12+00:00,756.0,20.82,21.11,21.32,-7.1499996,-25.563103,45.0,1111,0.16298749618530273,True,REGULAR,USD
SPY260918C00757000,2026-08-18 17:48:46+00:00,757.0,20.29,20.26,20.49,-3.5499992,-14.890937,62.0,1786,0.1604545625305176,True,REGULAR,USD
SPY260918C00758000,2026-08-18 18:02:27+00:00,758.0,19.9,19.56,21.0,-3.5500011,-15.1385975,2.0,930,0.17322604125976562,True,REGULAR,USD
SPY260918C00759000,2026-08-18 17:54:30+00:00,759.0,18.9,18.8,19.04,-3.2600002,-14.711193,3.0,686,0.1575401629638672,True,REGULAR,USD
SPY260918C00760000,2026-08-18 18:11:50+00:00,760.0,17.78,18.04,18.22,-3.83,-17.723276,932.0,21426,0.15485464294433599,True,REGULAR,USD
SPY260918C00761000,2026-08-18 16:51:34+00:00,761.0,17.85,17.31,17.56,-2.7700005,-13.433562,5.0,945,0.15387809020996096,True,REGULAR,USD
SPY260918C00762000,2026-08-18 15:54:19+00:00,762.0,17.01,16.62,16.84,-3.0900002,-15.373134,42.0,931,0.15210808837890627,True,REGULAR,USD
SPY260918C00763000,2026-08-18 18:07:38+00:00,763.0,15.63,15.92,16.08,-3.5700006,-18.593752,63.0,1067,0.14978877563476564,True,REGULAR,USD
SPY260918C00764000,2026-08-18 17:09:42+00:00,764.0,15.66,15.21,15.44,-5.8199997,-27.094973,97.0,1148,0.14869015380859374,True,REGULAR,USD
SPY260918C00765000,2026-08-18 18:40:59+00:00,765.0,14.64,14.58,14.7,-3.079999,-17.381485,518.0,17102,0.1463708410644531,True,REGULAR,USD
SPY260918C00766000,2026-08-18 18:16:06+00:00,766.0,13.96,13.91,14.07,-3.5099993,-20.091583,290.0,1249,0.1451348915100098,True,REGULAR,USD
SPY260918C00767000,2026-08-18 18:26:04+00:00,767.0,13.33,13.3,13.38,-3.6200008,-21.356937,154.0,1283,0.14312075149536135,True,REGULAR,USD
SPY260918C00768000,2026-08-18 18:36:51+00:00,768.0,12.77,12.67,12.74,-3.1899996,-19.987467,370.0,1144,0.14151859466552735,False,REGULAR,USD
SPY260918C00769000,2026-08-18 18:36:08+00:00,769.0,12.16,12.04,12.11,-3.1000004,-20.31455,985.0,1496,0.13990117919921874,False,REGULAR,USD
SPY260918C00770000,2026-08-18 18:42:51+00:00,770.0,11.48,11.43,11.5,-2.7700005,-19.4386,3850.0,14991,0.1383753155517578,False,REGULAR,USD
SPY260918C00771000,2026-08-18 18:35:54+00:00,771.0,10.99,10.82,10.9,-3.6100006,-24.72603,89.0,1337,0.13678841735839847,False,REGULAR,USD
SPY260918C00772000,2026-08-18 18:38:15+00:00,772.0,10.41,10.25,10.33,-2.67,-20.412844,900.0,2122,0.135399881439209,False,REGULAR,USD
SPY260918C00773000,2026-08-18 18:36:02+00:00,773.0,9.83,9.69,9.77,-2.5500002,-20.59774,277.0,1989,0.1339808282470703,False,REGULAR,USD
SPY260918C00774000,2026-08-18 18:16:42+00:00,774.0,9.17,9.16,9.23,-2.6099997,-22.156195,187.0,2024,0.1326075509643555,False,REGULAR,USD
SPY260918C00775000,2026-08-18 18:32:12+00:00,775.0,8.71,8.64,8.7,-2.4899998,-22.23214,1148.0,11915,0.13120375640869142,False,REGULAR,USD
SPY260918C00776000,2026-08-18 18:20:32+00:00,776.0,8.23,8.14,8.2,-2.2800007,-21.69363,452.0,1987,0.1299525482177734,False,REGULAR,USD
SPY260918C00777000,2026-08-18 18:26:26+00:00,777.0,7.66,7.63,7.7,-2.42,-24.007936,920.0,2883,0.12854875366210936,False,REGULAR,USD
SPY260918C00778000,2026-08-18 18:30:24+00:00,778.0,7.29,7.17,7.24,-2.25,-23.584906,96.0,2951,0.12741961456298828,False,REGULAR,USD
SPY260918C00779000,2026-08-18 17:40:06+00:00,779.0,6.82,6.72,6.78,-2.2000003,-24.390245,138.0,1696,0.1261378890991211,False,REGULAR,USD
SPY260918C00780000,2026-08-18 18:42:06+00:00,780.0,6.32,6.29,6.35,-2.1799998,-25.647057,1940.0,18537,0.12500875,False,REGULAR,USD
SPY260918C00781000,2026-08-18 18:41:46+00:00,781.0,5.88,5.88,5.93,-2.1400003,-26.683294,276.0,2267,0.12381857635498048,False,REGULAR,USD
SPY260918C00782000,2026-08-18 18:00:54+00:00,782.0,5.29,5.48,5.54,-2.6399999,-33.291298,102.0,4020,0.12281150634765625,False,REGULAR,USD
SPY260918C00783000,2026-08-18 18:29:50+00:00,783.0,5.18,5.11,5.16,-1.9000001,-26.83616,173.0,2426,0.12172814315795899,False,REGULAR,USD
SPY260918C00784000,2026-08-18 18:40:31+00:00,784.0,4.78,4.74,4.77,-1.8499999,-27.903467,150.0,1940,0.1203090899658203,False,REGULAR,USD
SPY260918C00785000,2026-08-18 18:39:34+00:00,785.0,4.47,4.4,4.44,-1.7600002,-28.250406,3468.0,20465,0.1194851235961914,False,REGULAR,USD
SPY260918C00786000,2026-08-18 18:34:35+00:00,786.0,4.12,4.07,4.11,-1.9000001,-31.561464,172.0,1234,0.11844753631591798,False,REGULAR,USD
SPY260918C00787000,2026-08-18 18:10:44+00:00,787.0,3.62,3.77,3.8,-1.8000002,-33.210335,153.0,1157,0.1175015008544922,False,REGULAR,USD
SPY260918C00788000,2026-08-18 18:35:04+00:00,788.0,3.56,3.48,3.51,-1.54,-30.19608,306.0,1424,0.11658598266601564,False,REGULAR,USD
SPY260918C00789000,2026-08-18 18:35:33+00:00,789.0,3.27,3.21,3.24,-1.6500001,-33.536587,530.0,3430,0.11579253356933594,False,REGULAR,USD
SPY260918C00790000,2026-08-18 18:35:20+00:00,790.0,3.02,2.96,2.99,-1.3499999,-30.892447,3797.0,46835,0.11506011901855469,False,REGULAR,USD
SPY260918C00791000,2026-08-18 18:35:33+00:00,791.0,2.78,2.73,2.75,-1.49,-34.894615,307.0,1588,0.11429718719482423,False,REGULAR,USD
SPY260918C00792000,2026-08-18 18:18:04+00:00,792.0,2.52,2.5,2.52,-1.27,-33.509235,93.0,1690,0.1134732208251953,False,REGULAR,USD
SPY260918C00793000,2026-08-18 18:39:25+00:00,793.0,2.33,2.3,2.32,-1.1700001,-33.428574,125.0,2916,0.11292390991210938,False,REGULAR,USD
SPY260918C00794000,2026-08-18 18:25:08+00:00,794.0,2.13,2.09,2.12,-1.0999999,-34.055725,147.0,3704,0.11219149536132811,False,REGULAR,USD
SPY260918C00795000,2026-08-18 18:26:00+00:00,795.0,1.91,1.91,1.94,-1.07,-35.906044,722.0,14525,0.11158114990234375,False,REGULAR,USD
SPY260918C00796000,2026-08-18 18:31:52+00:00,796.0,1.8,1.75,1.77,-0.95000005,-34.545456,207.0,3263,0.11094028717041014,False,REGULAR,USD
SPY260918C00797000,2026-08-18 18:30:14+00:00,797.0,1.63,1.59,1.61,-0.93999994,-36.575874,379.0,1658,0.11029942443847655,False,REGULAR,USD
SPY260918C00798000,2026-08-18 18:00:54+00:00,798.0,1.4,1.45,1.47,-0.92999995,-39.91416,370.0,2995,0.10984166534423828,False,REGULAR,USD
SPY260918C00799000,2026-08-18 18:30:14+00:00,799.0,1.36,1.32,1.34,-0.9699999,-41.630898,239.0,2458,0.10941442352294922,False,REGULAR,USD
SPY260918C00800000,2026-08-18 18:42:36+00:00,800.0,1.21,1.21,1.22,-0.77,-38.308456,2805.0,29922,0.10901769897460936,False,REGULAR,USD
SPY260918C00801000,2026-08-18 18:23:16+00:00,801.0,1.12,1.1,1.12,-0.78999996,-41.361256,294.0,2070,0.1088956298828125,False,REGULAR,USD
SPY260918C00802000,2026-08-18 18:24:13+00:00,802.0,1.01,1.0,1.01,-0.65,-39.156628,130.0,1046,0.10828528442382812,False,REGULAR,USD
SPY260918C00803000,2026-08-18 18:01:24+00:00,803.0,0.86,0.91,0.92,-0.65999997,-43.421055,211.0,2597,0.10804114624023436,False,REGULAR,USD
SPY260918C00804000,2026-08-18 18:13:55+00:00,804.0,0.82,0.82,0.83,-0.64000005,-43.83562,65.0,2414,0.10761390441894532,False,REGULAR,USD
SPY260918C00805000,2026-08-18 18:26:00+00:00,805.0,0.76,0.75,0.76,-0.5,-39.68254,1235.0,5486,0.10761390441894532,False,REGULAR,USD
SPY260918C00806000,2026-08-18 17:10:09+00:00,806.0,0.73,0.67,0.69,-0.41999996,-36.521736,43.0,1553,0.10743080078125,False,REGULAR,USD
SPY260918C00807000,2026-08-18 18:24:13+00:00,807.0,0.61,0.61,0.62,-0.42999995,-41.346153,44.0,970,0.10700355895996094,False,REGULAR,USD
SPY260918C00808000,2026-08-18 18:12:46+00:00,808.0,0.53,0.55,0.56,-0.42000002,-44.210526,74.0,1165,0.1067594207763672,False,REGULAR,USD
SPY260918C00809000,2026-08-18 18:24:53+00:00,809.0,0.51,0.51,0.52,-0.35000002,-40.697678,266.0,1059,0.10718666259765625,False,REGULAR,USD
SPY260918C00810000,2026-08-18 18:17:22+00:00,810.0,0.46,0.46,0.47,-0.33,-41.772152,696.0,8556,0.10700355895996094,False,REGULAR,USD
SPY260918C00811000,2026-08-18 18:13:43+00:00,811.0,0.41,0.42,0.43,-0.42,-50.60241,42.0,2012,0.1071256280517578,False,REGULAR,USD
SPY260918C00812000,2026-08-18 17:45:42+00:00,812.0,0.37,0.38,0.39,-0.3,-44.77612,71.0,1020,0.10706459350585937,False,REGULAR,USD
SPY260918C00813000,2026-08-18 18:09:45+00:00,813.0,0.32,0.34,0.35,-0.3,-48.3871,35.0,3994,0.10682045532226564,False,REGULAR,USD
SPY260918C00814000,2026-08-18 17:57:58+00:00,814.0,0.3,0.31,0.32,-0.26999998,-47.36842,17.0,839,0.10706459350585937,False,REGULAR,USD
SPY260918C00815000,2026-08-18 18:13:52+00:00,815.0,0.28,0.29,0.3,-0.22,-44.0,262.0,12604,0.10767493896484376,False,REGULAR,USD
SPY260918C00816000,2026-08-18 18:14:50+00:00,816.0,0.25,0.25,0.26,-0.19999999,-44.444443,232.0,887,0.10682045532226564,False,REGULAR,USD
SPY260918C00817000,2026-08-18 14:23:43+00:00,817.0,0.26,0.24,0.25,-0.17000002,-39.53489,72.0,750,0.1079190771484375,False,REGULAR,USD
SPY260918C00818000,2026-08-18 17:51:25+00:00,818.0,0.21,0.22,0.23,-0.17,-44.736843,132.0,3178,0.10828528442382812,False,REGULAR,USD
SPY260918C00819000,2026-08-18 18:27:03+00:00,819.0,0.2,0.2,0.21,-0.2,-50.0,6.0,353,0.108407353515625,False,REGULAR,USD
SPY260918C00820000,2026-08-18 18:09:30+00:00,820.0,0.17,0.18,0.19,-0.14999999,-46.874996,986.0,30844,0.108407353515625,False,REGULAR,USD
SPY260918C00821000,2026-08-18 17:54:27+00:00,821.0,0.17,0.17,0.18,-0.14,-45.16129,28.0,607,0.10926183715820312,False,REGULAR,USD
SPY260918C00822000,2026-08-18 14:36:44+00:00,822.0,0.19,0.15,0.16,-0.08000001,-29.629631,2.0,1543,0.10901769897460936,False,REGULAR,USD
SPY260918C00823000,2026-08-18 14:00:01+00:00,823.0,0.18,0.14,0.15,-0.109999985,-37.93103,15.0,595,0.10962804443359375,False,REGULAR,USD
SPY260918C00824000,2026-08-18 15:47:12+00:00,824.0,0.15,0.13,0.14,-0.19,-55.88235,9.0,1142,0.11011632080078124,False,REGULAR,USD
SPY260918C00825000,2026-08-18 17:55:50+00:00,825.0,0.13,0.13,0.14,-0.08,-38.095238,132.0,9258,0.11182528808593749,False,REGULAR,USD
SPY260918C00830000,2026-08-18 18:27:03+00:00,830.0,0.1,0.1,0.11,-0.050000004,-33.333336,78.0,7976,0.11597563720703125,False,REGULAR,USD
SPY260918C00835000,2026-08-18 16:20:40+00:00,835.0,0.07,0.07,0.08,-0.1,-58.82353,2.0,4929,0.1186611572265625,False,REGULAR,USD
SPY260918C00840000,2026-08-18 17:13:09+00:00,840.0,0.06,0.06,0.07,-0.030000005,-33.333336,207.0,5723,0.124032197265625,False,REGULAR,USD
SPY260918C00845000,2026-08-18 17:04:19+00:00,845.0,0.04,0.05,0.06,-0.04,-50.0,2.0,10470,0.1289149609375,False,REGULAR,USD
SPY260918C00850000,2026-08-18 18:05:48+00:00,850.0,0.05,0.04,0.05,-0.009999998,-16.666662,182.0,9798,0.1333094482421875,False,REGULAR,USD
SPY260918C00855000,2026-08-18 16:09:13+00:00,855.0,0.03,0.03,0.04,-0.020000001,-40.000004,25.0,3427,0.13672738281250002,False,REGULAR,USD
SPY260918C00860000,2026-08-17 17:57:11+00:00,860.0,0.05,0.03,0.04,0.0,0.0,62.0,4807,0.143563251953125,False,REGULAR,USD
SPY260918C00865000,2026-08-18 18:41:31+00:00,865.0,0.03,0.02,0.03,-0.01,-25.0,72.0,3430,0.145516357421875,False,REGULAR,USD
SPY260918C00870000,2026-08-14 18:55:22+00:00,870.0,0.05,0.02,0.03,0.0,0.0,1.0,1217,0.15137567382812503,False,REGULAR,USD
SPY260918C00875000,2026-08-17 18:31:18+00:00,875.0,0.03,0.02,0.03,0.0,0.0,34.0,4401,0.15821154296875,False,REGULAR,USD
SPY260918C00880000,2026-08-18 18:17:23+00:00,880.0,0.02,0.02,0.03,-0.01,-33.333336,13.0,6106,0.16407085937500002,False,REGULAR,USD
SPY260918C00885000,2026-08-18 13:30:01+00:00,885.0,0.02,0.02,0.03,-0.01,-33.333336,2.0,4960,0.16993017578125003,False,REGULAR,USD
SPY260918C00890000,2026-08-12 15:34:36+00:00,890.0,0.04,0.01,0.02,0.0,0.0,1.0,1559,0.16993017578125003,False,REGULAR,USD
SPY260918C00895000,2026-08-14 19:54:02+00:00,895.0,0.02,0.01,0.02,0.0,0.0,10.0,8578,0.1757894921875,False,REGULAR,USD
SPY260918C00900000,2026-08-18 18:40:37+00:00,900.0,0.02,0.01,0.02,0.0,0.0,1010.0,15004,0.18164880859375,False,REGULAR,USD
SPY260918C00905000,2026-08-17 17:15:45+00:00,905.0,0.02,0.01,0.02,0.0,0.0,1.0,4049,0.187508125,False,REGULAR,USD
SPY260918C00910000,2026-08-17 14:22:46+00:00,910.0,0.01,0.01,0.02,0.0,0.0,14.0,3049,0.19336744140625,False,REGULAR,USD
SPY260918C00915000,2026-08-07 14:25:56+00:00,915.0,0.03,0.01,0.02,0.0,0.0,1.0,1413,0.1992267578125,False,REGULAR,USD
SPY260918C00920000,2026-08-12 20:02:44+00:00,920.0,0.02,0.01,0.02,0.0,0.0,101.0,1192,0.20410952148437497,False,REGULAR,USD
SPY260918C00925000,2026-08-18 18:40:27+00:00,925.0,0.01,0.01,0.02,-0.01,-50.0,439.0,3241,0.20899228515624996,False,REGULAR,USD
SPY260918C00930000,2026-08-13 16:04:25+00:00,930.0,0.02,0.0,0.01,0.0,0.0,2800.0,4123,0.20313296874999998,False,REGULAR,USD
SPY260918C00935000,2026-08-18 13:32:37+00:00,935.0,0.02,0.0,0.01,0.01,100.0,1.0,1145,0.20703917968749996,False,REGULAR,USD
SPY260918C00940000,2026-08-10 19:59:15+00:00,940.0,0.02,0.0,0.01,0.0,0.0,1.0,2704,0.2148516015625,False,REGULAR,USD
SPY260918C00945000,2026-08-17 18:48:41+00:00,945.0,0.01,0.0,0.01,0.0,0.0,1400.0,3686,0.21875781249999998,False,REGULAR,USD
SPY260918C00950000,2026-08-14 19:47:01+00:00,950.0,0.01,0.0,0.01,0.0,0.0,4.0,3013,0.22266402343749997,False,REGULAR,USD
SPY260918C00955000,2026-08-04 17:44:44+00:00,955.0,0.03,0.0,0.01,0.0,0.0,277.0,3253,0.2304764453125,False,REGULAR,USD
SPY260918C00960000,2026-08-14 18:56:54+00:00,960.0,0.01,0.0,0.01,0.0,0.0,500.0,2177,0.23438265625,False,REGULAR,USD
SPY260918C00965000,2026-08-14 18:15:10+00:00,965.0,0.01,0.0,0.01,0.0,0.0,1.0,3222,0.23828886718749998,False,REGULAR,USD
SPY260918C00970000,2026-08-14 13:40:23+00:00,970.0,0.01,0.0,0.01,0.0,0.0,10.0,3688,0.242195078125,False,REGULAR,USD
SPY260918C00975000,2026-08-04 16:05:08+00:00,975.0,0.02,0.0,0.01,0.0,0.0,7034.0,8632,0.2500075,False,REGULAR,USD
SPY260918C00980000,2026-08-06 16:41:20+00:00,980.0,0.01,0.0,0.01,0.0,0.0,1.0,4173,0.25391371093750004,False,REGULAR,USD
SPY260918C00985000,2026-08-06 13:31:31+00:00,985.0,0.02,0.0,0.01,0.0,0.0,1.0,2927,0.257819921875,False,REGULAR,USD
SPY260918C00990000,2026-08-13 15:30:23+00:00,990.0,0.01,0.0,0.01,0.0,0.0,12.0,17224,0.2617261328125,False,REGULAR,USD
SPY260918C00995000,2026-08-13 14:30:39+00:00,995.0,0.02,0.0,0.01,0.0,0.0,1.0,3865,0.2695385546875,False,REGULAR,USD
SPY260918C01000000,2026-08-12 13:34:58+00:00,1000.0,0.01,0.0,0.01,0.0,0.0,1.0,8564,0.273444765625,False,REGULAR,USD
